0.0278,-0.0012963,0.023653,0.011956,-0.040353,0.01141,-0.014344,0.068408,0.01438,-0.030926,0.0060457,-0.025712,0.031131,0.059485,0.034383,-0.0081929,-0.051153,0.046943,0.015202,-0.018439,-0.013338,-0.0086616,0.039485,0.027824,-0.008766,0.056024,0.012463,-0.095815,-0.019318,-0.05169,0.048175,0.029799,-0.074573,0.031502,0.027502,0.00011076,-0.045737,0.01715,0.059748,0.0089325,-0.028157,0.034309,-0.0057047,0.021044,0.016715,-0.032234,0.012337,-0.01241,-0.041114,0.029846,0.022639,-0.0051824,0.042163,-0.031344,-0.027845,0.035938,-0.055526,-0.0071107,0.0028501,-0.022896,-0.06984,0.05005,-0.015296,-0.037385,0.01931,0.04808,-0.027126,-0.0061007,-0.042314,0.0033005,0.012478,-0.035146,0.014971,-0.012333,0.018436,0.015693,-0.024418,-0.052007,-0.0053185,0.009132,-0.014878,-0.026067,0.027443,-0.033897,-0.047478,-0.050933,-0.0072884,0.0018211,-0.014953,-0.037632,0.023201,0.0118,0.035356,-0.013835,0.034719,0.016301,-0.010523,-0.020443,-0.039628,0.0012792
0.042307,0.015301,-0.0087585,-0.0026978,0.043686,-0.067998,0.03992,-0.010456,0.081391,0.069247,-0.0054164,0.048354,-0.059637,0.095077,4.6244e-05,0.03653,-0.019915,0.036236,-0.044943,0.0028353,0.028284,0.015142,0.012748,-0.02354,0.020475,-0.01924,-0.038493,0.042661,0.015737,-0.014515,0.0625,0.068602,0.048511,-0.014127,0.028729,-0.020532,-0.034134,-0.068207,0.0018505,0.033516,0.018734,0.021588,0.0011178,-0.010211,-0.024637,0.026233,-0.015627,-0.033165,-0.0096463,0.060667,-0.036065,0.0021427,-0.074869,-0.039729,0.018457,-0.026864,-0.004764,0.0043476,-0.011718,-0.0020931,-0.034077,0.021197,-0.0058821,0.00098544,-0.0090872,0.019015,-0.0027105,0.00088484,-0.022783,0.033386,0.026555,-0.01812,0.032681,0.016389,-0.037519,0.0034497,-0.040363,0.012113,-0.0045668,-0.024168,0.017511,-0.017235,0.035475,-0.01406,0.05395,0.027291,-0.010707,-0.014012,-0.012485,-0.0079844,0.025101,-0.0098243,-0.011262,0.010113,-0.010374,-0.028025,-0.0065215,0.040347,-0.023692,0.0052234
0.041799,0.015359,-0.022206,0.0005723,-0.0073194,-0.047795,0.032117,-0.0076186,0.020743,-0.033927,-0.0038281,0.03693,-0.015539,-0.07526,0.018589,-0.046344,-0.065094,-0.0031988,-0.0066949,-0.0089011,0.014183,-0.1036,0.051945,-0.016266,-0.10561,0.0078675,-0.004911,0.0032257,-0.033514,-0.080471,-0.052835,-0.0099365,0.06864,-0.046835,0.043445,0.029997,-0.0088993,-0.068564,0.008437,0.041367,-0.032409,0.039024,-0.0019362,0.005611,0.026064,0.0034571,-0.02661,0.011662,0.083139,-0.041945,-0.044937,0.0096241,0.0055311,0.0073407,0.0036459,-0.06907,0.014602,-0.0016001,-0.0026746,-0.046985,0.0099713,0.043086,0.056941,0.014742,-0.0049651,-0.042153,0.011326,0.0077925,0.040916,0.01361,0.029197,-0.0019982,-0.0253,0.031604,0.025766,0.004933,-0.019596,-0.0068421,-0.054972,-0.039154,-0.02948,-0.017416,0.064973,-0.029987,-0.028452,0.069141,0.05277,-0.054746,0.0013016,-0.031788,-0.016813,-0.027008,0.056607,-0.029759,-0.034056,0.027358,-0.050648,-0.0041398,-0.015784,-0.018871
0.040002,0.016051,0.02462,-0.06968,-0.006017,0.043133,-0.012282,0.018052,0.013878,-0.0020106,0.031691,0.021388,-0.022469,0.0067151,-0.02414,0.0051841,0.04921,-0.026658,0.011765,-0.015688,0.018494,0.018265,-0.027,-0.01173,-0.013167,-0.0040354,-0.010604,-0.023283,-0.031348,-0.017551,-0.082706,0.016592,-0.06714,-0.0013061,-0.018793,0.0077893,0.048421,-0.035915,-0.036452,-0.068665,-0.0036624,0.017462,-0.069004,-0.014917,-0.026696,0.00057594,-0.015652,0.019269,-0.015294,-0.054096,0.025749,0.059395,0.036681,-0.057247,0.033141,-0.0075093,0.073048,0.034626,0.01082,-0.043195,0.0041872,0.02757,-0.012872,0.0010216,0.0459,0.066944,0.0097309,-0.040404,0.019355,0.029056,0.011287,-0.065163,0.062344,0.029605,0.041783,-0.009679,0.050335,-0.033783,0.023403,-0.013243,0.010273,0.039413,0.015163,-0.023365,0.034573,-0.02213,-0.027024,-0.011148,-0.0076818,0.011056,-0.04803,-0.025849,0.019369,-0.0052148,-0.034759,-0.013271,0.018028,-0.020102,0.0031733,-0.042475
0.033275,0.00039855,0.033227,-0.0082627,0.011073,0.0016931,-0.025569,0.031595,0.0077032,0.02045,0.020046,0.034011,-0.032051,-0.037118,0.020247,-0.046625,0.025958,-0.0010711,-0.033389,-0.009211,-0.0042556,0.011054,0.014672,-0.050893,-0.022815,-0.031519,0.017561,0.030976,-0.0025848,0.034766,0.012449,-0.021257,-0.027483,0.026367,-0.031411,-0.0088977,0.0060582,0.018037,0.0057746,-0.020694,-0.011182,-0.0079772,-0.0048005,-0.027419,0.0042906,-0.055262,-0.016457,-0.0095414,-0.004211,0.024527,0.018847,-0.046396,-0.001416,0.075591,-0.023105,0.069899,0.043564,0.042253,0.089995,-0.00065603,-0.011409,-0.031966,0.044679,-0.013585,0.022947,0.017478,-2.8506e-05,-0.013027,0.0093576,-0.0083158,-0.0011975,0.016318,-0.00019809,-0.052385,0.024044,-0.008718,0.038712,-0.10882,-0.015009,-0.047433,0.045167,-0.009478,0.051193,0.043604,-0.043877,0.0077036,-0.01855,0.036531,-0.034921,-0.015725,-0.015134,-0.048604,-0.013692,0.010245,-0.022274,0.0099576,-0.037289,0.013427,0.042978,0.014239
0.025649,-0.011576,0.0313,-0.0042381,-0.024362,-0.019197,-0.019292,0.069581,-0.002105,0.013841,0.014892,-0.038486,-0.0010436,0.010163,-0.040685,-0.013911,0.015429,-0.036954,-0.0006126,0.036824,0.0083312,0.0403,0.0044448,-0.032476,-0.067327,-0.0032046,0.0010517,0.0095664,0.049224,-0.0095652,0.014378,0.0088643,0.020004,0.022706,-0.019826,-0.040807,-0.016622,0.032939,-0.013207,0.031847,-0.051304,-0.0033558,-0.028889,-0.03562,0.02267,0.0195,-0.023554,0.024141,-0.021565,-0.011768,-0.028814,0.0726,-0.018646,0.010294,0.029181,-0.0027133,0.06205,0.03598,0.027489,0.030943,0.016095,-0.035733,0.03122,-0.0021016,0.016335,-0.03948,0.069446,-0.089743,0.015774,-0.028172,-0.018048,-0.0095315,0.0052671,0.0054204,-0.0031497,-0.029512,0.014116,-0.02241,-0.035977,-0.021587,-0.033444,-0.006803,0.019047,0.030678,0.0041218,0.054847,-0.0028686,-0.020827,-0.052298,-0.081721,-0.028987,0.051731,-0.059327,-0.0082399,0.0034412,0.0094495,-0.017293,-0.028589,0.040164,0.013598
0.034468,-0.0025633,0.030484,-0.012361,-0.009391,-0.048715,-0.015146,0.011172,-0.013516,0.059008,-0.013026,-0.03794,-0.0088836,-0.05431,-0.051931,-0.030303,0.069872,-0.059429,0.013082,0.044036,0.045136,0.013945,0.012496,0.010401,-0.034323,0.055502,-0.0015032,0.022475,0.047679,-0.019634,0.021198,-0.04398,-0.02915,0.030897,0.093154,0.018535,0.048966,5.9035e-05,-0.01216,-0.027298,-0.031442,-0.065454,0.0015054,-0.032042,-0.018218,-0.021932,0.04033,-0.011698,0.028199,0.021049,-0.010976,-0.037312,-0.00093694,-0.050795,0.003022,-0.015957,-0.0066503,-0.0069503,0.027802,-0.045198,0.022151,0.01159,0.017302,0.043152,-0.019493,0.014374,-0.054282,-0.0077682,0.0024009,-0.068815,-0.0060069,-0.016143,0.083038,0.045054,-0.026148,0.031809,0.03022,0.050161,0.047441,0.016995,-0.043851,-0.019449,-0.074247,-0.063948,0.0409,-0.051839,0.0092418,0.00078943,-0.0043393,0.020257,-0.034381,-0.008923,-0.017119,0.016106,0.0067679,0.0065354,-0.025201,-0.023331,-0.019317,-0.0019124
0.022066,-0.023015,0.033562,0.016826,-0.0055258,-0.012183,-0.0011452,0.065203,0.021688,-0.0041998,-0.0016777,-0.020959,0.016632,-0.014758,-0.010556,0.033747,0.027192,-0.022239,-0.041038,0.008399,-0.013139,0.046865,0.01052,-0.040599,-0.085571,0.0044288,-0.017818,0.015512,-0.0094644,0.030366,0.028619,0.0042763,-0.036957,0.029365,-0.019621,-0.010437,-0.0060001,-0.0065507,-0.042327,-0.014121,-0.04199,0.011032,-0.033776,-0.013232,0.014276,0.012555,-0.01587,0.0018906,0.029981,-0.0052713,-0.022133,0.0032639,-0.038293,0.016818,0.083453,0.038792,0.056236,0.066535,0.007455,-0.060901,-0.030941,-0.028925,-0.0020186,-0.019401,0.00206,0.06576,-0.031467,-0.04966,0.022245,-0.055978,-0.010711,-0.02232,0.013136,-0.020756,0.0004674,-0.069678,0.0033444,0.0019138,0.0078571,-0.036983,-0.073286,-0.020931,-0.0024224,0.010629,-0.016417,0.021175,0.044903,-0.0071094,0.021819,-0.024243,0.018069,0.028138,-0.05426,-0.015706,-0.0073234,-0.0090351,0.00067725,-0.037931,0.039818,-0.00086735
0.02137,-0.0052758,0.029325,0.013043,-0.040224,0.02068,-0.049715,0.04568,-0.022105,0.0043803,0.02533,0.02308,0.0040513,0.034753,0.051195,-0.050626,-0.03757,0.028177,0.0072332,-0.0083679,0.00019118,0.00041917,0.040999,0.02944,0.0069943,0.019681,0.011619,-0.035282,-0.016284,-0.023807,0.024583,-0.0093171,-0.022298,-0.0068619,-0.0051235,-0.0097378,-0.013704,0.019952,0.011927,-0.051409,0.016431,0.0098738,-0.015405,-0.037801,0.018632,0.0078577,-0.049371,0.032814,0.0046627,0.017814,-0.039272,0.064356,-0.010435,0.0068077,0.030965,-0.021664,0.0017972,-0.020246,-0.039206,-0.039362,0.025066,0.00041738,-0.01186,-0.0043435,0.0022182,-0.006702,0.013086,-0.021925,-0.0029652,-0.013555,-0.028418,-0.036144,-0.007874,0.042653,-0.07673,0.046811,0.0048194,0.048364,0.02383,-0.027182,-0.013137,0.0053732,-0.0026815,-0.046136,0.047331,0.026039,-0.019455,0.051947,0.016582,-0.020277,0.014581,-0.0094677,0.0019,-0.029065,0.0025733,0.054195,-0.048811,-0.037484,-0.00076274,0.010276
0.030215,0.00029569,0.034095,0.01105,-0.039191,-0.014629,-0.020024,0.065857,0.020568,0.016442,0.041598,0.051334,-0.030284,-0.049251,-0.039092,0.018976,-0.022501,-0.0024518,0.022567,-0.050786,0.069776,-0.0084267,-0.03203,0.020128,-0.0067458,0.039585,0.024113,-0.015794,-0.040873,0.030041,-0.033527,-0.0010237,0.049069,0.0003901,-0.018598,-0.023997,0.0055418,0.027344,0.0087959,0.00034435,0.0020218,-0.0037624,-0.0036456,-0.045157,0.003833,0.028685,0.071774,0.054333,-0.012041,0.033674,0.0086904,-0.061264,0.011883,-0.02329,-0.023868,0.022152,-0.0339,0.012677,-0.045095,-0.0022913,0.017925,0.025022,-0.019529,-0.065817,-0.037315,-0.061887,0.043607,-0.0062194,0.0071739,-0.049953,0.0302,-0.0022168,0.0075079,0.014627,-0.043442,0.011919,-0.038947,0.037134,0.013961,0.019313,-0.064657,0.045581,-0.054594,-0.0054071,-0.058529,0.00090472,0.048754,-0.030614,0.034717,0.072455,-0.011658,7.7681e-05,0.038964,0.034829,0.047688,0.035506,0.0042368,0.0042456,0.031098,0.015465
0.040754,0.013521,0.024541,-0.075146,-0.016933,0.066028,-0.019801,0.041983,0.033227,-0.018417,0.05927,0.062644,-0.013822,-0.033169,-0.053093,-0.019529,0.028288,0.014695,0.023475,0.0043928,0.035976,-0.019818,-0.038966,-0.036347,0.014953,-0.017084,0.029291,0.018757,0.0025515,0.019439,0.027709,-0.0071727,0.024941,0.0048638,0.00053626,-0.016979,-0.0020791,-0.0010156,-0.00025531,0.0033597,-0.025533,-0.0043458,-0.0081707,0.037715,0.041444,-0.028725,-0.020967,-0.0016252,-0.0063463,0.0013474,0.058639,-0.046253,-0.0054092,0.0039003,-0.00028215,-0.022711,0.0075,0.0082595,0.01203,0.065913,0.031413,0.021587,-0.014126,0.039926,0.066177,-0.024535,-0.00022996,-0.00021869,0.048684,-0.038978,0.02656,0.0057677,-0.04348,0.014134,-4.6165e-05,0.032846,-0.046928,-0.0019967,0.0020898,0.085237,0.01311,-0.011132,-0.015183,-0.018462,0.060429,-0.027152,-0.053441,0.032069,0.0078294,-0.023646,-0.0040158,0.04064,0.024612,-0.10328,-0.059683,-0.034164,0.052248,-0.021963,-0.0011907,-0.031797
0.019687,-0.018314,0.029003,0.00030539,-0.0085933,0.0031383,-0.027106,0.063923,-0.01288,-0.020662,0.038199,0.018037,-0.011505,-0.026983,-0.02054,0.018709,0.066274,-0.039551,0.0083975,-0.037544,-0.012928,0.056367,-0.027253,0.009574,-0.008788,0.013954,-0.034138,-0.058406,-0.018029,0.052214,0.064173,-0.043147,0.10264,-0.088086,0.069565,0.086418,-0.06998,-0.037933,-0.077953,-0.004604,-0.028096,0.062007,0.086164,0.046221,0.011232,-0.02228,0.027821,-0.0028462,-0.057184,-0.028593,0.024502,0.060458,-0.023588,0.020539,0.010092,0.011341,0.03237,0.041923,0.0052563,-0.033419,-0.0016762,0.015543,0.0060011,0.03357,-0.034852,-0.01106,-0.018798,-0.026503,-0.016211,0.010921,0.0079315,-0.058425,0.020667,0.033213,0.006002,-0.017869,0.016992,-0.0066231,-0.017396,0.024265,-0.029617,0.02244,-0.0074429,0.01409,0.021428,-0.026394,-0.018488,-0.033534,-0.032759,0.013887,0.037595,0.0078828,-0.019662,0.052972,0.027533,-0.010157,-0.00044664,0.012174,-0.043769,0.042002
0.036643,-0.0025236,0.012737,-0.031326,-0.028665,0.012675,-0.002424,0.027233,-0.03821,0.000329,0.011952,-0.027363,-0.015927,0.010983,-0.023052,-0.056248,0.019546,0.0022735,-0.007229,-0.01273,0.0065759,0.00078576,-0.058858,-0.041192,-0.032189,-0.036178,-0.025957,-0.078345,0.031821,-0.0083258,-0.033352,-0.030065,-0.010446,0.015087,-0.014143,0.04311,0.045659,0.003435,0.0054247,-0.015675,-0.015219,-0.058429,-0.0035393,0.0047512,0.01854,0.054272,0.044936,-0.028597,-0.00077057,0.013564,-0.088623,0.036787,0.00043365,-0.026948,0.040236,0.0054899,0.022803,0.015638,-0.0054931,-0.0048808,0.011923,-0.0083484,-0.052172,0.073693,0.021708,-0.061295,-0.034996,0.031939,-0.087381,0.015619,0.013303,-0.033036,0.045773,0.041842,0.0077832,0.018173,-0.0075569,-0.033144,0.016945,-0.012606,-0.020841,-0.02369,0.0066206,-0.0026574,-0.018309,0.039498,0.01933,-0.035406,0.023406,0.042603,-0.075784,-0.0021185,-0.03142,-0.082776,0.021703,-0.015701,-0.045612,0.048343,-0.0048971,-0.0056511
0.022323,-0.0073346,0.034265,0.0052639,-0.033696,0.02312,-0.055489,0.066019,-0.023628,0.020324,0.044177,0.086935,-0.011606,-0.0052013,0.021668,-0.055141,-0.013754,0.017648,0.0039281,0.0009315,0.0218,0.00023929,0.0023097,-0.0046663,0.0042452,0.023304,0.0041903,0.0075177,-0.0076716,0.010741,0.031873,0.013858,0.020318,-0.0066278,-0.023297,-0.015713,0.024888,-0.0071701,0.019339,0.017359,-0.0047255,0.0040359,-0.009137,0.010245,0.022252,-0.01003,0.0044744,0.025093,-0.024683,0.033819,-0.038603,-0.008958,0.0066535,0.0039265,0.021172,-0.00084799,0.019825,-0.0047544,-0.010056,0.00072164,0.021914,0.025856,-0.049714,0.024386,0.0075184,-0.023032,0.010507,-0.012594,0.013609,0.019124,0.041218,0.0028686,-0.013426,0.0010547,0.0067789,0.044385,-0.012506,0.0087421,-0.004341,0.012351,0.0028996,-0.033349,-0.026854,-0.044819,-0.010598,0.014161,-0.013836,0.0016641,0.016967,0.00074444,0.019668,-0.00067507,0.018258,0.017467,0.017847,0.020692,0.0033447,-0.070047,0.014434,-0.01874
